object_id,Z,EBV,English Translation,split,target,Flux_mean,Flux_std,Flux_min,Flux_max,Flux_median,Flux_skew,Flux_err_mean,Flux_err_std,Flux_Ratio_mean,Flux_Ratio_skew,u_Flux_mean,u_Flux_std,u_Flux_max,u_Flux_min,g_Flux_mean,g_Flux_std,g_Flux_max,g_Flux_min,r_Flux_mean,r_Flux_std,r_Flux_max,r_Flux_min,i_Flux_mean,i_Flux_std,i_Flux_max,i_Flux_min,z_Flux_mean,z_Flux_std,z_Flux_max,z_Flux_min,y_Flux_mean,y_Flux_std,y_Flux_max,y_Flux_min
fae_haeron_merilin,0.5845,0.008,"soul, spirit  + far, distant  + nightingale",split_01,0,0.24593700488721806,0.9666928935417936,-4.07327637,3.46190967,0.07752896,0.6196485938287074,0.4300727557894737,0.44220644150849253,1.3156849900475103,3.2742008809354646,-0.009143894999999997,0.3756391002861015,0.51198459,-1.03522493,0.18548517666666667,0.45105877780930986,1.31759878,-0.14017153,0.33858829181818184,0.813295713582969,3.46190967,-0.21675563,0.4321746920689655,0.8953060546301969,3.2470941,-1.10778346,0.5135392895652173,1.1583713347358222,3.40212746,-0.6729207,-0.2875013068421053,1.4187547745475508,1.95341277,-4.07327637
fang_ira_nell,0.3245,0.036,beard + desire + bell,split_01,0,0.627046238169014,1.6195797844223419,-4.05797344,5.39085876,0.01440214,1.0435181211802749,0.4141192766197183,0.4154804490467184,2.383403027912057,2.475364026200619,-0.163513756,0.3747198944170426,0.36158477,-0.6219284,0.4086876077777778,1.2685596564569235,3.72665076,-0.33816495,0.9083680860869565,1.6767009568103006,5.39085876,-0.34025864,0.6997621807142858,1.5105863517184173,4.14233374,-0.67438616,0.1402539416666667,2.0061204740657517,3.8124628,-4.05797344,1.16093492625,1.844747251281965,4.28117847,-1.08424366
fast_ang_lebenedh,0.7811,0.018, shaggy hair + iron + middle finger ,split_01,0,0.09341982126760563,0.7335936538277396,-3.51105891,3.72493578,0.018112839999999998,0.5652855053464731,0.3939176636619718,0.3690826898784927,0.49422314543502033,1.7168934283201696,0.04983351933333334,0.33268289312676935,0.56817945,-0.38307325,-0.004854773333333335,0.12053859666172176,0.29253001,-0.16909242,0.26749643818181823,0.7133295723892751,1.27727935,-0.96137625,0.010735531818181815,0.3168645459102772,0.94658171,-0.5207342,-0.083097091875,0.5196231197768978,1.00258143,-0.95887644,0.4334560971428572,1.802707984575232,3.72493578,-3.51105891
fast_celeb_bregedur,0.1706,0.285, shaggy hair + silver + wildfire,split_01,0,1.1968074414583334,2.3799067395702522,-1.33834699,6.77054453,0.24874854000000002,0.9302692681015392,0.40922736750000005,0.3735187837154773,3.7568206558776382,1.6278530562303082,6.77054453,,6.77054453,6.77054453,0.9725831454545454,2.581695478256824,6.44954387,-1.19465781,0.26865245727272724,1.837049069045926,4.18805733,-1.33834699,1.3830799684615382,2.591534810956206,6.38695147,-1.19599077,1.4356722989999997,2.053040625864972,5.21276099,-0.2756757,2.342929225,1.5921421699716236,3.46874375,1.2171147
firiel_lend_mithril,2.401,0.07,"mortal maiden + journey, way +  true-silver, metal ",split_01,0,0.16759108783439491,0.7705778032803495,-2.72379495,3.9958557,0.06509047,0.5548119787782128,0.48781187496815276,0.4196668404438094,0.6254204075692716,1.9051963894619344,0.1346273758333333,0.3518111457129625,0.8199614,-0.41378565,0.08598729692307691,0.3245160278315417,1.10403784,-0.17342153,0.45599522736842113,0.6549826192618671,2.04038703,-0.52378574,-0.002616770285714278,0.3733404857626213,0.6936394,-1.01047605,-0.016302344137931035,0.5029779830522451,1.32435008,-1.05389292,0.22716579066666664,1.401339806592051,3.9958557,-2.72379495
fuin_bragol_talraph,0.2981,0.013,"darkness, gloom, night, dead of night  + sudden +  stirrup",split_01,0,0.8524441685256411,1.6183065535402217,-2.28195283,4.93338613,0.473928255,0.19172644680455572,0.41296118525641023,0.3093894247907844,3.4870295423724973,0.9861937344357069,0.3332294933333333,0.33433854739075114,0.77447965,-0.31868862,0.70602646,0.7118942716185638,1.64064184,-0.57241329,1.0759926147058823,1.4373264018682392,3.21605235,-1.55176391,0.44282938342857137,1.8246722335800412,4.93338613,-2.06843509,0.9828925089999998,1.794244658663495,4.44917895,-2.28195283,1.3496830894999998,1.9725055235147608,3.88999087,-2.22816145
galad_thangail_pethron,0.3175,0.055," light (bright), sunlight, brilliance, radiance, glittering reflection  + shield wall, shield fence  + narrator",split_01,0,-0.2686336493661972,2.4723515529417366,-5.09960867,4.71443979,-0.47275563,-0.02771761319320677,0.5696122488028169,0.5344824813833735,-0.4785786305363351,0.7108951719632769,-0.07166555999999998,1.03510977398461,1.43122576,-1.51201987,-0.39756613583333333,1.7247326512167789,2.14522414,-2.82519493,-0.5580167478125,2.5946145511952965,3.5107029,-5.09960867,-0.6783100280000001,2.6795579976751873,3.20241744,-5.03770691,-0.24662447257142844,2.381957291920805,4.18984565,-4.51638938,0.9210025742105262,2.7773181257167794,4.71443979,-4.20173814
gas_cair_gondrath,0.1668,0.015,hole + ship + causeway,split_01,0,0.38913062585714286,0.8929840536135477,-1.69906489,3.21725144,0.19881284999999999,1.0852373232978931,0.5094255438571428,0.4530732820470095,1.4059063440452602,2.86676952902697,0.34277233230769233,0.665569220767499,2.30384865,-0.29877141,0.5122560346153846,0.8559194788989087,2.4258402,-0.21665001,0.384113810625,0.762641351309418,2.98743572,-0.61983535,0.5367725309375,0.9426171276433812,3.21725144,-0.69176313,0.2940411321428572,0.8041002748317753,2.02555729,-0.90158511,0.2573365554545455,1.2371937023423487,2.9112313,-1.69906489
gas_glaur_daen,0.1746,0.025,hole + golden light  + corpse,split_01,0,4.179997296868132,9.616218429487645,-1.80831997,44.16890136,0.179185645,2.7550586463220705,0.4927815184065934,0.4522553433401574,15.215136804992518,4.65508117007438,0.6994938989999999,1.5883390873074974,4.74852922,-0.56499343,3.5854322699999996,9.412621414890848,39.03584719,-0.256746,4.757358554800001,10.594186766208185,44.16890136,-0.39618398,5.126933231136364,11.073694999145456,42.30618074,-1.56942233,4.44024473,9.631296287944945,33.15312206,-1.80831997,2.7804168104,6.59295420022308,27.72639179,-1.3576911
gaurwaith_Ithil_rhach,0.1758,0.508,outlaws (wolf-people) + moon + curse,split_01,0,0.8984289863333331,1.3563863279367552,-1.44111087,4.14802133,0.65256179,0.5856851027082263,0.38766109099999996,0.3839638018088082,7.214583446460003,1.8888085616037753,-0.12006691,,-0.12006691,-0.12006691,1.2250662116666666,1.2560782939390915,2.86922831,-0.1369862,1.0601257516666667,1.6424088856052528,4.14802133,-0.40192991,1.1969145855555556,1.2332544599269057,3.06396478,-0.23233007,0.266253085,1.151866951802989,1.48999327,-0.71817911,0.3811352775,1.8730233564927357,2.97145542,-1.44111087
gli_lembas_galadhrim,0.4442,0.012,"honey + way-bread, journey-bread  + people of the Trees, Elves of Lórien ",split_01,0,0.13211456835820895,0.8588853208137117,-4.83731811,5.88474975,0.02306219,1.5039654043024089,0.42577663050516645,0.4580123324858266,0.6644973242193901,6.370114276319265,-0.015239723458646617,0.34492245058349696,1.2210368,-0.8690774,0.08026299924242425,0.4019722675108862,2.31913378,-0.73721036,0.1889146045341615,0.7741364780625171,4.6558622,-1.00623342,0.19061817881944446,0.7187929587425098,3.69187903,-1.38603068,0.1784827978343949,0.7275527113548611,3.61594829,-0.99548223,0.1431797779166667,1.5598965366780289,5.88474975,-4.83731811
gond_aduial_suil,0.09786,0.023,"rock, great stone + evening, twilight  + hail ",split_01,0,0.6551507069491525,1.5689115006478933,-1.40396686,8.41824201,0.144280705,2.1338000023526753,0.43545234491525425,0.42567344737272417,2.2475781778578185,1.8103788798462153,0.15286586900000002,0.2801960402280968,0.56871252,-0.27455092,0.18496687166666667,0.28087049869986386,0.70544158,-0.10011504,0.427024175625,0.8679219691860995,2.12269943,-0.97478144,0.6522066708695653,1.309082198950292,3.52486716,-0.53992319,1.0123458870833333,1.925254435256729,4.53718405,-1.40396686,1.2116290547058826,2.7944837368591595,8.41824201,-1.32497941
gond_pent_Dornhoth,0.3305,0.082,"rock, great stone + story + Trawn Folk (Dwarfs)",split_01,0,0.6714855329007632,1.6182931410006187,-2.29261814,6.4480036,0.08753854,1.924936260584485,0.3776089174045802,0.3728344134518192,2.6782296760155497,3.404219692355235,-0.002098242777777793,0.5833278176702487,1.96176458,-0.47702561,0.08368300333333334,0.28109474506246035,0.67407218,-0.21864513,0.5950753541379312,1.0529605824514099,3.97672307,-0.452045,0.7378172934374999,1.6205866505608064,4.67686855,-0.96600405,1.3726240612500005,2.300775072239356,6.4480036,-0.52603646,0.8242413131249999,2.232983650426417,6.17171452,-2.29261814
gondrath_saer_rach,0.8341,0.094,"causeway + bitter  + wagon, wain ",split_01,0,0.1491870663218391,0.898100871839919,-2.99542072,3.42691016,0.01346646,0.39024913220213353,0.4390821177586207,0.3983444916152816,0.7192284339639091,2.5971185664905336,-0.08166250846153847,0.39384414914484317,0.67452506,-0.62165165,0.3001551682352941,0.560181735343545,1.5653805,-0.31486324,0.21810747405405406,0.646165350384023,2.32466212,-0.49572994,0.06573797891891892,0.7092141032716949,2.86777528,-1.1540854,0.3673964104444445,1.0549644026905522,3.42691016,-1.96769597,-0.20470383760000005,1.3503301789525894,2.41634879,-2.99542072
graw_heledir_lunt,1.032,0.02,bear +  kingfisher (bird) + boat,split_01,0,-0.22971230688073394,1.5996550650733132,-3.94421899,5.56796644,0.26205875,0.10340079313047713,0.36554028431192653,0.343665176704137,-2.308307236400794,-1.2867265650830555,-0.2606920557142857,0.951407414286567,1.38673814,-1.66297454,-0.9061841239999999,1.6402385527500312,1.52964676,-2.46199518,-0.5443266646666667,1.5816227226562785,1.85528556,-2.85184818,0.039415979583333316,1.4904408493365962,2.92742717,-2.15306052,0.11717740583333336,1.4286919678100927,2.07106535,-2.5130584,0.03492103714285718,3.085474373347343,5.56796644,-3.94421899
graw_idhren_narthan,0.8373,0.018,"bear + pondering, wise, thoughtful + beacon, fire-sign ",split_01,0,0.9738261536046513,1.3643240488540131,-1.64241555,7.50284049,0.80987459,1.2539549219547335,0.5489786555813954,0.5754794152560616,2.5612759402568916,0.715378995116635,0.42868721133333326,0.4761604852447489,1.21661606,-0.2965244,0.9514847390909092,0.7843884585743119,2.25651262,-0.39668748,0.8751436621428572,1.1131493706964117,2.89190241,-0.70596505,1.0385074478048781,1.30313920240659,3.40692263,-0.91618438,0.9167637262068965,1.2032649199288161,3.27710864,-0.79311152,1.4875712504347824,2.4468664200346066,7.50284049,-1.64241555
gul_braig_baug,0.4682,0.077,"evil knowledge, magic, sorcery, necromancy  + fierce, wild + oppressive, cruel, tyrannous ",split_01,0,4.516465450677966,4.3047963941575365,-5.52665909,14.59473268,4.59267072,-0.4592355500672579,0.4833091140677966,0.5098970198627986,18.26582117611343,1.2320116351038013,3.4268685409999997,2.5750517943414764,5.96492603,-2.39656803,3.959732235454546,4.149460820614766,8.24230833,-3.77864182,4.2456128500000005,4.756790708054563,9.69761181,-5.45126875,5.5665743408,4.303144991181811,9.32608881,-5.52665909,4.820235277272727,3.76117261182345,9.33500494,-2.88812216,4.1060249711764705,5.127047075133516,14.59473268,-4.31309154
gwador_thurin_hal,0.1736,0.231,"sworn brother + secret, hidden + fish",split_01,0,0.6831856151886793,2.2380037030295763,-2.21003722,13.5508773,0.1031454,4.337545029709244,0.41007220226415103,0.34090878925975604,2.640187537361971,4.661684288777913,0.3995537625,0.5129952478798708,1.15882338,-0.23185307,0.12864340181818182,0.22810136662000963,0.7733593,-0.1154929,0.4009857766666667,0.8887656314003263,3.43707651,-0.20422405,1.5189317313636364,3.9455585905291124,13.5508773,-0.94120272,0.9613114657692308,2.258713193754842,10.31036409,-0.40557716,-0.015205809999999976,1.2037741100745847,2.30168071,-2.21003722
gwathui_adan_barad,0.3883,0.011,"shadowy + Man +  fortress, fort, tower ",split_01,0,0.18512331474560592,0.8562945593360188,-2.60069956,9.81987648,0.06023728,4.773497356130652,0.4004442719703978,0.43710217119481715,0.5660661408660133,6.154381841570527,0.004925522785714291,0.35613736778933963,0.94472648,-1.20693189,0.05791957623595507,0.2601621038410331,1.33572156,-0.88871606,0.07713054919431278,0.3304170400161154,3.20383755,-0.76060816,0.22344801321428573,0.6635455683782661,4.67371465,-0.58062441,0.2517446256650246,0.8807075521590937,6.57067912,-0.83745121,0.5094413725490196,1.7577956517973168,9.81987648,-2.60069956
gwilwileth_aegas_ah,0.3542,0.037,butterfly + mountain peak  + and,split_01,0,2.0620330872357724,2.415403699937303,-2.05298143,7.19738484,2.19034927,-0.15349843324162682,0.540515087804878,0.4921714718297682,6.295874482342296,0.6977457089429495,1.0906112463636364,0.9208408170425133,2.12900653,-0.68391902,1.4893948339999998,2.0635528802506102,3.43705232,-0.82379053,2.196562806896552,2.341136264028025,4.54185885,-1.91480847,2.148442165517242,2.680682160090689,5.4853231,-1.39946549,2.063966478148148,2.496647921021683,5.77188399,-1.63261994,2.384278760909091,2.712152385284167,7.19738484,-2.05298143
gwilwileth_ungol_aegas,0.8489,0.083,butterfly + spider + mountain peak ,split_01,0,0.2664984853333333,0.6922081720318871,-2.94353442,2.50190932,0.23873622,-0.13280932746775223,0.42502941255555554,0.37879377781372287,1.1347404899574831,1.9592196073625772,0.33176664785714277,0.8543751989918603,2.50190932,-0.51610438,0.515216892631579,0.6983030527582214,1.64696234,-0.40255694,0.2805722053488372,0.547067597598378,1.73314568,-0.80706537,0.2928823243181818,0.5103169794455735,1.34174153,-1.30134431,0.11386240243243244,0.7923371455139437,1.86094262,-2.94353442,0.19006684086956516,0.9259432901899046,2.19219689,-1.63306901
hand_gwathui_alae,0.8205,0.042,intelligent + shadowy + Ah,split_01,0,0.5140820079518074,0.6274009301922253,-2.18281314,2.79377631,0.5110403649999999,-0.2211969623665147,0.42333827909638555,0.4263519555815673,2.14617384829284,0.6210346846686159,-0.0014836569230769225,0.31288971183683567,0.4410482,-0.52209901,0.305594170625,0.20929939502181377,0.68501621,-0.1045443,0.4929224275675675,0.2673608348750008,1.26783804,-0.19347851,0.6551037267567568,0.5230664350046709,1.58535167,-1.01550162,0.7281190235714285,0.6292816277489586,2.05810168,-1.2919585,0.3528298776190476,1.1637259341985673,2.79377631,-2.18281314
hand_parf_gwathui,1.338,0.097,intelligent + book + shadowy,split_01,0,-0.1288149681102362,1.2140032480599576,-3.34863906,2.49304827,-0.40349389,0.2988354551267315,0.4455703997637796,0.3701072901669861,0.1992497192130979,1.3380837312014267,0.00173200916666665,1.0862730081301082,1.79610448,-1.37485872,0.3197301333333334,1.458141583787833,2.49304827,-1.37011451,0.006047018333333339,1.2639324601775086,2.29738172,-1.64090843,-0.09867622964285715,0.8821071994682236,1.49025958,-1.42318477,-0.236358552,1.0496871540155785,1.53035661,-1.66376703,-0.868989015625,1.4650562748501386,1.9946361,-3.34863906
helegnen_luith_raug,0.1821,0.109,"frozen + spell +  demon, terrible creature",split_01,0,0.8720490958088236,2.1160865687694925,-1.8190147,10.30043784,0.11064094,2.2860536351328724,0.4441241316176471,0.3716509671799705,3.459520450659675,3.148667458068942,0.3002644966666666,0.4540995783985576,1.11841244,-0.25449217,1.3634549817647057,2.8686804006517908,8.61554314,-0.27397827,0.6771664640625,1.6004220424596867,6.2297573,-0.38844887,0.9038422565384617,2.0449688790446694,8.40626305,-1.8190147,0.8450201193103449,2.4918328140901562,10.30043784,-1.80912621,1.0018588213043478,2.1813402384721723,5.75639908,-1.69564189
helegnen_tathar_hend,0.8018,0.105,frozen + tathar + eye,split_01,0,1.0337037373426572,1.4342214046629231,-3.45188129,4.48925419,0.92421374,0.14593804246706674,0.41143804643356646,0.2986352339985755,4.890870574261584,1.7586906637869135,1.7489415614285713,2.1717806078585724,4.48925419,-1.38769284,1.5256163042857143,1.5653265721103082,3.76741655,-0.40948011,1.2308583611111112,1.5571425672604895,3.94355455,-0.96363821,1.128158425,1.2101774421073344,3.25418862,-1.20174386,1.00419601030303,1.1174357492506528,3.38522118,-1.09493612,0.2781949176923077,1.4761204657613225,3.12645743,-3.45188129
hervess_calad_firiel,0.4009,0.025,wife + light + mortal maiden,split_01,0,0.4844823170707071,1.016051828551014,-1.38116025,4.09082032,0.19146902,1.4155988971675624,0.4431722527272726,0.3763762186680508,2.030109182920092,2.473810220420882,0.05469184888888888,0.4021692945266134,0.55367828,-0.75731304,0.3283967372727272,0.7002896498681287,1.88697649,-0.22614297,0.549713565,1.0738058295948978,3.92472754,-0.28310715,0.5398073560869566,1.0716627102412442,4.09082032,-0.40202538,0.8398746804761904,1.1832562898105325,3.52416905,-1.38116025,0.18746332400000001,0.990512443743399,2.1781926,-1.26497778
hervess_hend_lam,0.4506,0.05,"wife + eye + tongue, dialect, language ",split_01,1,0.7793129582191781,0.8632209311351253,-1.58047029,3.41113185,0.52278781,0.651377541752294,0.4800651465753425,0.5735656439103503,3.3174477371082056,1.322779441897112,0.56019474,0.3669584394567907,0.87508067,0.07192159,0.5353957466666667,0.45261118474007334,1.41949684,-0.00861571,0.7731544065,0.6658242964436281,2.18250142,-0.06216177,0.8819555292857142,0.8487411954471474,2.51735793,-0.0662289,0.9226478162499998,1.3012338357905162,3.41113185,-1.58047029,0.7257674669999999,0.8937361482082471,2.32321704,-0.49623874
hud_fast_hend,0.1626,0.037,assembly +  shaggy hair + eye,split_01,0,2.7206154957763973,5.060516177377383,-7.12184267,17.90665724,0.29047651,1.5252963862518216,0.4712921444099379,0.44592234208831283,8.87204783024706,2.25725698655447,2.0021035425,5.239580951117927,14.81703434,-0.47599063,3.7961986475,5.990123934289417,17.90665724,-0.27965014,2.641329115897436,5.121054440099559,17.89408816,-0.3015651,2.419123413947369,4.627189674631913,14.6693246,-0.79505668,3.5959960602702705,5.515456753181918,16.93810049,-1.0428381,1.4466395060869568,4.216333722922713,12.21392598,-7.12184267
imrad_achas_glamor,0.8,0.015,path + achas + echo,split_01,1,0.2237964887027027,0.92059056865368,-1.79919593,4.50451217,0.02466967,1.5026239236888745,0.5045245344864865,0.42093143247648046,0.9338965575952898,3.5959181945591934,0.04675815388888889,0.4381906646144391,0.9537583,-0.9499786,0.11183742999999999,0.4759951074474079,1.60838644,-0.2544496,0.31077251999999994,0.7252240516332085,2.39720923,-0.50686776,0.17377259550000002,0.9476446671739072,3.05492695,-1.42593793,0.06915566277777777,0.6661825892161595,2.52047813,-1.28889736,0.511420278125,1.529487878191081,4.50451217,-1.79919593
imrad_nothrim_Sindarin,0.4494,0.014,path + family + English,split_01,0,0.11532901417748918,0.7986810275406467,-4.69307614,5.44857085,0.002685645,2.3507836931894666,0.40873551673160174,0.43646848653696313,0.47929104689081353,7.097452388440167,-0.022069518527131786,0.3748003412960806,0.91616734,-1.64468913,0.060664551168831155,0.3804377046123882,2.75485824,-0.56989489,0.13054241834285715,0.7161795497279952,5.44857085,-0.51269778,0.15860733976878613,0.7747672244323763,4.48484647,-1.04490498,0.18297346517006802,0.7450387169066011,3.63783266,-1.04006076,0.15676399821917808,1.3669272015749603,5.31403268,-4.69307614
